29-01-2023 21:46:10 INFO Running main & importing modules...
29-01-2023 21:46:28 INFO Parsed arguments: Namespace(batch_size=32, byol_ema_tau=0.95, debug=False, encoder='resnet18', encoder_layer_idx=-2, epochs=5, experiment_name='b-presnet18-e5-b32-t0_95-p64', input='/disk/scratch_big/s1908368/data', log_interval=1000, lr=0.001, output='/disk/scratch_big/s1908368/output', patch_size=64, pretrain_encoder=True, seed=23, simclr_tau=0.99, train_proportion=0.98, use_byol=True)
29-01-2023 21:46:28 INFO File at /disk/scratch_big/s1908368/data/patch_train_dataset_64.pk: False
29-01-2023 21:46:28 INFO File at /disk/scratch_big/s1908368/data/patch_val_dataset_64.pk: False
29-01-2023 21:46:28 INFO Directories found: ['1', '10', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '51', '52', '53', '54', '55', '56', '57', '6', '7', '8', '9', 'patch_dataset.pk']
29-01-2023 21:46:28 INFO Files in first directory: ['82877952.png', '82877949.png', '82877955.png']
29-01-2023 21:46:28 INFO Fetching patches from folder: 43
29-01-2023 21:46:33 INFO Fetching patches from folder: 57
29-01-2023 21:46:36 INFO Fetching patches from folder: 32
29-01-2023 21:46:44 INFO Fetching patches from folder: 53
29-01-2023 21:46:48 INFO Fetching patches from folder: 51
29-01-2023 21:46:52 INFO Fetching patches from folder: 44
29-01-2023 21:46:56 INFO Fetching patches from folder: 39
29-01-2023 21:47:03 INFO Fetching patches from folder: 34
29-01-2023 21:47:10 INFO Fetching patches from folder: 55
29-01-2023 21:47:14 INFO Fetching patches from folder: 8
29-01-2023 21:47:21 INFO Fetching patches from folder: 2
29-01-2023 21:47:27 INFO Fetching patches from folder: 12
29-01-2023 21:47:30 INFO Fetching patches from folder: 36
29-01-2023 21:47:37 INFO Fetching patches from folder: 56
29-01-2023 21:47:40 INFO Fetching patches from folder: 21
29-01-2023 21:47:46 INFO Fetching patches from folder: 13
29-01-2023 21:47:52 INFO Fetching patches from folder: 26
29-01-2023 21:48:02 INFO Fetching patches from folder: 24
29-01-2023 21:48:12 INFO Fetching patches from folder: 10
29-01-2023 21:48:19 INFO Fetching patches from folder: 40
29-01-2023 21:48:24 INFO Fetching patches from folder: 48
29-01-2023 21:48:26 INFO Fetching patches from folder: 6
29-01-2023 21:48:31 INFO Fetching patches from folder: 22
29-01-2023 21:48:38 INFO Fetching patches from folder: 1
29-01-2023 21:48:46 INFO Fetching patches from folder: 49
29-01-2023 21:48:48 INFO Fetching patches from folder: 15
29-01-2023 21:48:56 INFO Fetching patches from folder: 7
29-01-2023 21:49:03 INFO Fetching patches from folder: 20
29-01-2023 21:49:06 INFO Fetching patches from folder: 33
29-01-2023 21:49:14 INFO Fetching patches from folder: 19
29-01-2023 21:49:21 INFO Fetching patches from folder: 41
29-01-2023 21:49:25 INFO Fetching patches from folder: 46
29-01-2023 21:49:29 INFO Fetching patches from folder: 35
29-01-2023 21:49:36 INFO Fetching patches from folder: 5
29-01-2023 21:49:42 INFO Fetching patches from folder: 38
29-01-2023 21:49:49 INFO Fetching patches from folder: 23
29-01-2023 21:49:59 INFO Fetching patches from folder: 42
29-01-2023 21:50:03 INFO Fetching patches from folder: 50
29-01-2023 21:50:06 INFO Fetching patches from folder: 16
29-01-2023 21:50:15 INFO Fetching patches from folder: 54
29-01-2023 21:50:19 INFO Fetching patches from folder: 9
29-01-2023 21:50:27 INFO Fetching patches from folder: 37
29-01-2023 21:50:33 INFO Fetching patches from folder: 30
29-01-2023 21:50:41 INFO Fetching patches from folder: 4
29-01-2023 21:50:47 INFO Fetching patches from folder: 3
29-01-2023 21:50:53 INFO Fetching patches from folder: 17
29-01-2023 21:51:02 INFO Fetching patches from folder: 18
29-01-2023 21:51:11 INFO Fetching patches from folder: 29
29-01-2023 21:51:19 INFO Fetching patches from folder: 14
29-01-2023 21:51:26 INFO Fetching patches from folder: 25
29-01-2023 21:51:36 INFO Fetching patches from folder: 52
29-01-2023 21:51:39 INFO Fetching patches from folder: 47
29-01-2023 21:51:43 INFO Fetching patches from folder: 45
29-01-2023 21:51:47 INFO Fetching patches from folder: 31
29-01-2023 21:51:55 INFO Generated 357207 positive pairs, after removing 264063 positive pairs.
29-01-2023 22:09:42 INFO Epoch 1: [364/10940] ---- BYOL Training Loss = 0.563494086265564
29-01-2023 22:10:00 INFO Epoch 1: [375/10940] ---- BYOL Training Loss = 0.5080347657203674
29-01-2023 22:10:18 INFO Epoch 1: [386/10940] ---- BYOL Training Loss = 0.522104799747467
29-01-2023 22:10:36 INFO Epoch 1: [397/10940] ---- BYOL Training Loss = 0.5245141386985779
29-01-2023 22:11:28 INFO Epoch 1: [397/10940] ---- BYOL Validation Loss = 0.4626348912715912
29-01-2023 22:11:45 INFO Epoch 1: [408/10940] ---- BYOL Training Loss = 0.4587097764015198
29-01-2023 22:12:03 INFO Epoch 1: [419/10940] ---- BYOL Training Loss = 0.49505457282066345
29-01-2023 22:12:21 INFO Epoch 1: [430/10940] ---- BYOL Training Loss = 0.4923884868621826
29-01-2023 22:12:39 INFO Epoch 1: [441/10940] ---- BYOL Training Loss = 0.3856751024723053
29-01-2023 22:13:31 INFO Epoch 1: [441/10940] ---- BYOL Validation Loss = 0.44120869040489197
29-01-2023 22:13:49 INFO Epoch 1: [452/10940] ---- BYOL Training Loss = 0.4368153512477875
29-01-2023 22:14:06 INFO Epoch 1: [463/10940] ---- BYOL Training Loss = 0.48361554741859436
29-01-2023 22:14:24 INFO Epoch 1: [474/10940] ---- BYOL Training Loss = 0.501014769077301
29-01-2023 22:14:42 INFO Epoch 1: [485/10940] ---- BYOL Training Loss = 0.4075589179992676
29-01-2023 22:15:34 INFO Epoch 1: [485/10940] ---- BYOL Validation Loss = 0.4199216961860657
29-01-2023 22:15:52 INFO Epoch 1: [496/10940] ---- BYOL Training Loss = 0.4124223291873932
29-01-2023 22:16:10 INFO Epoch 1: [507/10940] ---- BYOL Training Loss = 0.47099870443344116
29-01-2023 22:16:28 INFO Epoch 1: [518/10940] ---- BYOL Training Loss = 0.4286137521266937
29-01-2023 22:16:46 INFO Epoch 1: [529/10940] ---- BYOL Training Loss = 0.41440510749816895
29-01-2023 22:17:38 INFO Epoch 1: [529/10940] ---- BYOL Validation Loss = 0.43235817551612854
29-01-2023 22:17:55 INFO Epoch 1: [540/10940] ---- BYOL Training Loss = 0.44448867440223694
29-01-2023 22:18:13 INFO Epoch 1: [551/10940] ---- BYOL Training Loss = 0.45383119583129883
29-01-2023 22:18:31 INFO Epoch 1: [562/10940] ---- BYOL Training Loss = 0.4203585088253021
29-01-2023 22:18:49 INFO Epoch 1: [573/10940] ---- BYOL Training Loss = 0.4167678952217102
29-01-2023 22:19:41 INFO Epoch 1: [573/10940] ---- BYOL Validation Loss = 0.3963410556316376
29-01-2023 22:19:59 INFO Epoch 1: [584/10940] ---- BYOL Training Loss = 0.40973907709121704
29-01-2023 22:20:17 INFO Epoch 1: [595/10940] ---- BYOL Training Loss = 0.44224968552589417
29-01-2023 22:20:35 INFO Epoch 1: [606/10940] ---- BYOL Training Loss = 0.4721546769142151
29-01-2023 22:20:52 INFO Epoch 1: [617/10940] ---- BYOL Training Loss = 0.4802115857601166
29-01-2023 22:21:45 INFO Epoch 1: [617/10940] ---- BYOL Validation Loss = 0.41343197226524353
29-01-2023 22:22:02 INFO Epoch 1: [628/10940] ---- BYOL Training Loss = 0.41889458894729614
29-01-2023 22:22:20 INFO Epoch 1: [639/10940] ---- BYOL Training Loss = 0.4654316008090973
29-01-2023 22:22:38 INFO Epoch 1: [650/10940] ---- BYOL Training Loss = 0.490396112203598
29-01-2023 22:22:56 INFO Epoch 1: [661/10940] ---- BYOL Training Loss = 0.4830094277858734
29-01-2023 22:23:48 INFO Epoch 1: [661/10940] ---- BYOL Validation Loss = 0.4170878231525421
29-01-2023 22:24:06 INFO Epoch 1: [672/10940] ---- BYOL Training Loss = 0.48763784766197205
29-01-2023 22:24:24 INFO Epoch 1: [683/10940] ---- BYOL Training Loss = 0.4681166112422943
29-01-2023 22:24:42 INFO Epoch 1: [694/10940] ---- BYOL Training Loss = 0.4501599669456482
29-01-2023 22:25:00 INFO Epoch 1: [705/10940] ---- BYOL Training Loss = 0.4773505628108978
29-01-2023 22:25:52 INFO Epoch 1: [705/10940] ---- BYOL Validation Loss = 0.38939687609672546
29-01-2023 22:26:10 INFO Epoch 1: [716/10940] ---- BYOL Training Loss = 0.43416324257850647
29-01-2023 22:26:28 INFO Epoch 1: [727/10940] ---- BYOL Training Loss = 0.4446372389793396
29-01-2023 22:26:45 INFO Epoch 1: [738/10940] ---- BYOL Training Loss = 0.5094948410987854
29-01-2023 22:27:03 INFO Epoch 1: [749/10940] ---- BYOL Training Loss = 0.47058558464050293
29-01-2023 22:27:55 INFO Epoch 1: [749/10940] ---- BYOL Validation Loss = 0.4079788029193878
29-01-2023 22:28:13 INFO Epoch 1: [760/10940] ---- BYOL Training Loss = 0.43053048849105835
29-01-2023 22:28:31 INFO Epoch 1: [771/10940] ---- BYOL Training Loss = 0.4138547480106354
29-01-2023 22:28:49 INFO Epoch 1: [782/10940] ---- BYOL Training Loss = 0.42595869302749634
29-01-2023 22:29:07 INFO Epoch 1: [793/10940] ---- BYOL Training Loss = 0.345200777053833
29-01-2023 22:29:59 INFO Epoch 1: [793/10940] ---- BYOL Validation Loss = 0.3865898549556732
29-01-2023 22:30:16 INFO Epoch 1: [804/10940] ---- BYOL Training Loss = 0.4059392511844635
29-01-2023 22:30:34 INFO Epoch 1: [815/10940] ---- BYOL Training Loss = 0.4837839603424072
29-01-2023 22:30:52 INFO Epoch 1: [826/10940] ---- BYOL Training Loss = 0.4388126730918884
29-01-2023 22:31:10 INFO Epoch 1: [837/10940] ---- BYOL Training Loss = 0.3939359486103058
29-01-2023 22:32:02 INFO Epoch 1: [837/10940] ---- BYOL Validation Loss = 0.41053083539009094
29-01-2023 22:32:20 INFO Epoch 1: [848/10940] ---- BYOL Training Loss = 0.45288795232772827
29-01-2023 22:32:37 INFO Epoch 1: [859/10940] ---- BYOL Training Loss = 0.4607406258583069
29-01-2023 22:32:55 INFO Epoch 1: [870/10940] ---- BYOL Training Loss = 0.40518492460250854
29-01-2023 22:33:13 INFO Epoch 1: [881/10940] ---- BYOL Training Loss = 0.41626086831092834
29-01-2023 22:34:05 INFO Epoch 1: [881/10940] ---- BYOL Validation Loss = 0.38564613461494446
29-01-2023 22:34:23 INFO Epoch 1: [892/10940] ---- BYOL Training Loss = 0.4358334541320801
29-01-2023 22:34:41 INFO Epoch 1: [903/10940] ---- BYOL Training Loss = 0.3837745785713196
29-01-2023 22:34:59 INFO Epoch 1: [914/10940] ---- BYOL Training Loss = 0.37844204902648926
29-01-2023 22:35:17 INFO Epoch 1: [925/10940] ---- BYOL Training Loss = 0.40835699439048767
29-01-2023 22:36:09 INFO Epoch 1: [925/10940] ---- BYOL Validation Loss = 0.37038636207580566
29-01-2023 22:36:26 INFO Epoch 1: [936/10940] ---- BYOL Training Loss = 0.40951189398765564
29-01-2023 22:36:44 INFO Epoch 1: [947/10940] ---- BYOL Training Loss = 0.38715559244155884
29-01-2023 22:37:02 INFO Epoch 1: [958/10940] ---- BYOL Training Loss = 0.41294336318969727
29-01-2023 22:37:20 INFO Epoch 1: [969/10940] ---- BYOL Training Loss = 0.41879597306251526
29-01-2023 22:38:12 INFO Epoch 1: [969/10940] ---- BYOL Validation Loss = 0.38786789774894714
29-01-2023 22:38:30 INFO Epoch 1: [980/10940] ---- BYOL Training Loss = 0.4143097996711731
29-01-2023 22:38:48 INFO Epoch 1: [991/10940] ---- BYOL Training Loss = 0.4169135093688965
29-01-2023 22:39:06 INFO Epoch 1: [1002/10940] ---- BYOL Training Loss = 0.3548690974712372
29-01-2023 22:39:24 INFO Epoch 1: [1013/10940] ---- BYOL Training Loss = 0.3378477096557617
29-01-2023 22:40:16 INFO Epoch 1: [1013/10940] ---- BYOL Validation Loss = 0.3704531490802765
29-01-2023 22:40:34 INFO Epoch 1: [1024/10940] ---- BYOL Training Loss = 0.3307415246963501
29-01-2023 22:40:52 INFO Epoch 1: [1035/10940] ---- BYOL Training Loss = 0.3893732726573944
29-01-2023 22:41:09 INFO Epoch 1: [1046/10940] ---- BYOL Training Loss = 0.40097060799598694
29-01-2023 22:41:28 INFO Epoch 1: [1057/10940] ---- BYOL Training Loss = 0.38992828130722046
29-01-2023 22:42:20 INFO Epoch 1: [1057/10940] ---- BYOL Validation Loss = 0.3784429728984833
29-01-2023 22:42:37 INFO Epoch 1: [1068/10940] ---- BYOL Training Loss = 0.37904638051986694
29-01-2023 22:42:55 INFO Epoch 1: [1079/10940] ---- BYOL Training Loss = 0.3676116466522217
29-01-2023 22:43:13 INFO Epoch 1: [1090/10940] ---- BYOL Training Loss = 0.36855223774909973
29-01-2023 22:43:31 INFO Epoch 1: [1101/10940] ---- BYOL Training Loss = 0.36103183031082153
29-01-2023 22:44:23 INFO Epoch 1: [1101/10940] ---- BYOL Validation Loss = 0.36485448479652405
29-01-2023 22:44:41 INFO Epoch 1: [1112/10940] ---- BYOL Training Loss = 0.4305834174156189
29-01-2023 22:44:59 INFO Epoch 1: [1123/10940] ---- BYOL Training Loss = 0.4209154546260834
29-01-2023 22:45:17 INFO Epoch 1: [1134/10940] ---- BYOL Training Loss = 0.38933032751083374
29-01-2023 22:45:35 INFO Epoch 1: [1145/10940] ---- BYOL Training Loss = 0.4168516993522644
29-01-2023 22:46:27 INFO Epoch 1: [1145/10940] ---- BYOL Validation Loss = 0.37464138865470886
29-01-2023 22:46:44 INFO Epoch 1: [1156/10940] ---- BYOL Training Loss = 0.3609512150287628
29-01-2023 22:47:02 INFO Epoch 1: [1167/10940] ---- BYOL Training Loss = 0.3943919241428375
29-01-2023 22:47:20 INFO Epoch 1: [1178/10940] ---- BYOL Training Loss = 0.40306463837623596
29-01-2023 22:47:38 INFO Epoch 1: [1189/10940] ---- BYOL Training Loss = 0.35948246717453003
29-01-2023 22:48:30 INFO Epoch 1: [1189/10940] ---- BYOL Validation Loss = 0.36318063735961914
29-01-2023 22:48:48 INFO Epoch 1: [1200/10940] ---- BYOL Training Loss = 0.3351989686489105
29-01-2023 22:49:06 INFO Epoch 1: [1211/10940] ---- BYOL Training Loss = 0.3933129906654358
29-01-2023 22:49:24 INFO Epoch 1: [1222/10940] ---- BYOL Training Loss = 0.41500911116600037
29-01-2023 22:49:42 INFO Epoch 1: [1233/10940] ---- BYOL Training Loss = 0.3814084529876709
29-01-2023 22:50:34 INFO Epoch 1: [1233/10940] ---- BYOL Validation Loss = 0.3626730144023895
29-01-2023 22:50:51 INFO Epoch 1: [1244/10940] ---- BYOL Training Loss = 0.3365495800971985
29-01-2023 22:51:09 INFO Epoch 1: [1255/10940] ---- BYOL Training Loss = 0.2913621962070465
29-01-2023 22:51:27 INFO Epoch 1: [1266/10940] ---- BYOL Training Loss = 0.32571932673454285
29-01-2023 22:51:45 INFO Epoch 1: [1277/10940] ---- BYOL Training Loss = 0.35874122381210327
29-01-2023 22:52:37 INFO Epoch 1: [1277/10940] ---- BYOL Validation Loss = 0.37561002373695374
29-01-2023 22:52:55 INFO Epoch 1: [1288/10940] ---- BYOL Training Loss = 0.34483855962753296
29-01-2023 22:53:13 INFO Epoch 1: [1299/10940] ---- BYOL Training Loss = 0.3445059657096863
29-01-2023 22:53:31 INFO Epoch 1: [1310/10940] ---- BYOL Training Loss = 0.371951162815094
29-01-2023 22:53:49 INFO Epoch 1: [1321/10940] ---- BYOL Training Loss = 0.40718722343444824
29-01-2023 22:54:41 INFO Epoch 1: [1321/10940] ---- BYOL Validation Loss = 0.36653003096580505
29-01-2023 22:54:58 INFO Epoch 1: [1332/10940] ---- BYOL Training Loss = 0.3415970206260681
29-01-2023 22:55:16 INFO Epoch 1: [1343/10940] ---- BYOL Training Loss = 0.3098509907722473
29-01-2023 22:55:35 INFO Epoch 1: [1354/10940] ---- BYOL Training Loss = 0.3497914671897888
29-01-2023 22:55:53 INFO Epoch 1: [1365/10940] ---- BYOL Training Loss = 0.35858291387557983
29-01-2023 22:56:45 INFO Epoch 1: [1365/10940] ---- BYOL Validation Loss = 0.3696041405200958
29-01-2023 22:57:02 INFO Epoch 1: [1376/10940] ---- BYOL Training Loss = 0.3575398921966553
29-01-2023 22:57:20 INFO Epoch 1: [1387/10940] ---- BYOL Training Loss = 0.37014859914779663
29-01-2023 22:57:38 INFO Epoch 1: [1398/10940] ---- BYOL Training Loss = 0.41747674345970154
29-01-2023 22:57:56 INFO Epoch 1: [1409/10940] ---- BYOL Training Loss = 0.39330917596817017
29-01-2023 22:58:48 INFO Epoch 1: [1409/10940] ---- BYOL Validation Loss = 0.36261889338493347
29-01-2023 22:59:06 INFO Epoch 1: [1420/10940] ---- BYOL Training Loss = 0.40706929564476013
29-01-2023 22:59:24 INFO Epoch 1: [1431/10940] ---- BYOL Training Loss = 0.3685011565685272
29-01-2023 22:59:42 INFO Epoch 1: [1442/10940] ---- BYOL Training Loss = 0.35059112310409546
29-01-2023 23:00:00 INFO Epoch 1: [1453/10940] ---- BYOL Training Loss = 0.3650490641593933
29-01-2023 23:00:52 INFO Epoch 1: [1453/10940] ---- BYOL Validation Loss = 0.3615589141845703
29-01-2023 23:01:09 INFO Epoch 1: [1464/10940] ---- BYOL Training Loss = 0.3858950436115265
29-01-2023 23:01:27 INFO Epoch 1: [1475/10940] ---- BYOL Training Loss = 0.3649373948574066
29-01-2023 23:01:45 INFO Epoch 1: [1486/10940] ---- BYOL Training Loss = 0.3743785619735718
29-01-2023 23:02:03 INFO Epoch 1: [1497/10940] ---- BYOL Training Loss = 0.3881303668022156
29-01-2023 23:02:56 INFO Epoch 1: [1497/10940] ---- BYOL Validation Loss = 0.3627701699733734
29-01-2023 23:03:13 INFO Epoch 1: [1508/10940] ---- BYOL Training Loss = 0.3560589849948883
29-01-2023 23:03:31 INFO Epoch 1: [1519/10940] ---- BYOL Training Loss = 0.39576685428619385
29-01-2023 23:03:49 INFO Epoch 1: [1530/10940] ---- BYOL Training Loss = 0.38313621282577515
29-01-2023 23:04:07 INFO Epoch 1: [1541/10940] ---- BYOL Training Loss = 0.3447411060333252
29-01-2023 23:04:59 INFO Epoch 1: [1541/10940] ---- BYOL Validation Loss = 0.36093470454216003
29-01-2023 23:05:17 INFO Epoch 1: [1552/10940] ---- BYOL Training Loss = 0.3847402036190033
29-01-2023 23:05:35 INFO Epoch 1: [1563/10940] ---- BYOL Training Loss = 0.39480316638946533
29-01-2023 23:05:53 INFO Epoch 1: [1574/10940] ---- BYOL Training Loss = 0.38100093603134155
29-01-2023 23:06:11 INFO Epoch 1: [1585/10940] ---- BYOL Training Loss = 0.3964579403400421
